,root1_en,root1_id,root2_en,root2_id,root3_en,root3_id,nested_name
379,Seoul,2297418,Songpa-gu,2419954,Macheon 1(il)-dong,3880787,"Macheon 1(il)-dong , Songpa-gu , Seoul , Korea"
380,Seoul,2297418,Songpa-gu,2419954,Macheon 2(i)-dong,3880788,"Macheon 2(i)-dong , Songpa-gu , Seoul , Korea"
381,Seoul,2297418,Songpa-gu,2419954,Bangi 1(il)-dong,3880791,"Bangi 1(il)-dong , Songpa-gu , Seoul , Korea"
382,Seoul,2297418,Songpa-gu,2419954,Bangi 2(i)-dong,3880792,"Bangi 2(i)-dong , Songpa-gu , Seoul , Korea"
383,Seoul,2297418,Songpa-gu,2419954,Oryun-dong,3880778,"Oryun-dong , Songpa-gu , Seoul , Korea"
384,Seoul,2297418,Songpa-gu,2419954,Ogeum-dong,3880777,"Ogeum-dong , Songpa-gu , Seoul , Korea"
385,Seoul,2297418,Songpa-gu,2419954,Songpa 1(il)-dong,3880793,"Songpa 1(il)-dong , Songpa-gu , Seoul , Korea"
386,Seoul,2297418,Songpa-gu,2419954,Songpa 2(i)-dong,3880794,"Songpa 2(i)-dong , Songpa-gu , Seoul , Korea"
387,Seoul,2297418,Songpa-gu,2419954,Seokchon-dong,3880775,"Seokchon-dong , Songpa-gu , Seoul , Korea"
388,Seoul,2297418,Songpa-gu,2419954,Samjeon-dong,3880774,"Samjeon-dong , Songpa-gu , Seoul , Korea"
389,Seoul,2297418,Songpa-gu,2419954,Garakbon-dong,3880784,"Garakbon-dong , Songpa-gu , Seoul , Korea"
390,Seoul,2297418,Songpa-gu,2419954,Garak 1(il)-dong,3880782,"Garak 1(il)-dong , Songpa-gu , Seoul , Korea"
391,Seoul,2297418,Songpa-gu,2419954,Garak 2(i)-dong,3880783,"Garak 2(i)-dong , Songpa-gu , Seoul , Korea"
392,Seoul,2297418,Songpa-gu,2419954,Munjeong 1(il)-dong,3880789,"Munjeong 1(il)-dong , Songpa-gu , Seoul , Korea"
393,Seoul,2297418,Songpa-gu,2419954,Munjeong 2(i)-dong,3880790,"Munjeong 2(i)-dong , Songpa-gu , Seoul , Korea"
394,Seoul,2297418,Songpa-gu,2419954,Jamsilbon-dong,3880800,"Jamsilbon-dong , Songpa-gu , Seoul , Korea"
395,Seoul,2297418,Songpa-gu,2419954,Jamsil 2(i)-dong,3880795,"Jamsil 2(i)-dong , Songpa-gu , Seoul , Korea"
396,Seoul,2297418,Songpa-gu,2419954,Jamsil 3(sam)-dong,3880796,"Jamsil 3(sam)-dong , Songpa-gu , Seoul , Korea"
397,Seoul,2297418,Songpa-gu,2419954,Jamsil 4(sa)-dong,3880797,"Jamsil 4(sa)-dong , Songpa-gu , Seoul , Korea"
398,Seoul,2297418,Songpa-gu,2419954,Jamsil 6(yuk)-dong,3880798,"Jamsil 6(yuk)-dong , Songpa-gu , Seoul , Korea"
399,Seoul,2297418,Songpa-gu,2419954,Jamsil 7(chil)-dong,3880799,"Jamsil 7(chil)-dong , Songpa-gu , Seoul , Korea"
400,Seoul,2297418,Songpa-gu,2419954,Jangji-dong,3880780,"Jangji-dong , Songpa-gu , Seoul , Korea"
401,Seoul,2297418,Songpa-gu,2419954,Wirye-dong,11117000,"Wirye-dong , Songpa-gu , Seoul , Korea"
402,Seoul,2297418,Songpa-gu,2419954,Garak-dong,3880769,"Garak-dong , Songpa-gu , Seoul , Korea"
403,Seoul,2297418,Songpa-gu,2419954,Geoyeo-dong,3880770,"Geoyeo-dong , Songpa-gu , Seoul , Korea"
404,Seoul,2297418,Songpa-gu,2419954,Macheon-dong,3880771,"Macheon-dong , Songpa-gu , Seoul , Korea"
405,Seoul,2297418,Songpa-gu,2419954,Munjeong-dong,3880772,"Munjeong-dong , Songpa-gu , Seoul , Korea"
406,Seoul,2297418,Songpa-gu,2419954,Bangi-dong,3880773,"Bangi-dong , Songpa-gu , Seoul , Korea"
407,Seoul,2297418,Songpa-gu,2419954,Songpa-dong,3880776,"Songpa-dong , Songpa-gu , Seoul , Korea"
408,Seoul,2297418,Songpa-gu,2419954,Jamsil-dong,3880779,"Jamsil-dong , Songpa-gu , Seoul , Korea"
409,Seoul,2297418,Songpa-gu,2419954,Pungnap-dong,3880781,"Pungnap-dong , Songpa-gu , Seoul , Korea"
